"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","informationWithheld","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","institutionID","samplingEffort","locality","verbatimElevation","elevation","eventID","habitat","footprintWKT","type","vernacularName","ownerInstitutionCode","samplingProtocol","parentEventID","elevationAccuracy","continent","verbatimSRS","county","eventRemarks","language","previousIdentifications","identifiedBy","municipality","verbatimCoordinateSystem","organismQuantityType","individualCount","fieldNotes","georeferenceSources","taxonRemarks","higherClassification","georeferenceRemarks","bibliographicCitation","sampleSizeUnit","sampleSizeValue","locationRemarks","dynamicProperties","fieldNumber","preparations","occurrenceStatus","higherGeography","locationID","datasetID","accessRights","X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.","sex","establishmentMeans","identificationVerificationStatus","locationAccordingTo","recordNumber","georeferencedDate","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","organismID","identificationQualifier","collectionID","waterBody","startDayOfYear","organismQuantity","lifeStage","disposition","georeferenceProtocol","identificationRemarks"
"1944629300","Tremarctos ornatus (F.G.Cuvier, 1825)",4.597072,-73.694178,"cdround","5355d3bf-9225-455b-9a54-5b2524b15287","69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b","none","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2018-11-20T20:50:40.412+0000","2018-11-20T20:50:40.426+0000",1,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cundinamarca",2017,6,20,"2017-06-20T00:00:00","2018-02-08T00:00:00.000+0000","2019-09-21T03:31:23.304+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia",NA,"832.000.171-1:PMAColombia:Mammal12",NA,NA,"2017-06-20T05:00:00Z","PMAColombia","RFPR Colombia","1944629300",NA,"832.000.171-1:PMAColombia:Mammal12",NA,"Jessica Díaz-Cárdenas","Mammal12",NA,"CORPOGUAVIO",NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,"832.000.171-1","8 horas observador, 2 dias","Reserva Forestal Protectora Regional Colombia","2936",2936,NA,"Bosque Altoandino",NA,"Evento",NA,NA,"Búsqueda libre de rastros como huellas, heces, madrigueras, pelo, trozos de alimentos",NA,0,"SOUTH_AMERICA","MAGNA SIRGAS","Junín","Se realizó el muestreo en temporada de lluvias","es","Tremarctos ornatus","Jessica Díaz-Cárdenas","Colombia","grados decimales",NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Carnivora | Ursidae | Tremarctos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935496","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.281063,-72.570912,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.574+0000","2019-01-14T17:54:54.642+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:27.141+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_26_1_2",NA,NA,NA,NA,NA,"1932935496",NA,"O_26_1_2",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","-",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935472","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.278353,-72.570949,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.581+0000","2019-01-14T17:54:54.677+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:23.221+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_26_1_3",NA,NA,NA,NA,NA,"1932935472",NA,"O_26_1_3",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","-",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935550","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.199822,-72.564581,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.581+0000","2019-01-14T17:54:54.658+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:27.135+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_30_1_2",NA,NA,NA,NA,NA,"1932935550",NA,"O_30_1_2",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","scrath",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935547","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.40084,-72.563153,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.576+0000","2019-01-14T17:54:54.657+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:23.301+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_31_1_2",NA,NA,NA,NA,NA,"1932935547",NA,"O_31_1_2",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","reported by other national intitute of culture specilist",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935528","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.188271,-72.588015,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.582+0000","2019-01-14T17:54:54.662+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:27.137+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_30_2_3",NA,NA,NA,NA,NA,"1932935528",NA,"O_30_2_3",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","-",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935443","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.199161,-72.565417,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.576+0000","2019-01-14T17:54:54.657+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:27.164+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_30_1_3",NA,NA,NA,NA,NA,"1932935443",NA,"O_30_1_3",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","scrath",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935475","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.201193,-72.564382,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.581+0000","2019-01-14T17:54:54.668+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Cusco",2017,6,23,"2017-06-23T00:00:00",NA,"2019-09-21T03:31:23.221+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"O_30_1_1",NA,NA,NA,NA,NA,"1932935475",NA,"O_30_1_1",NA,"Karl Huaypar loayza",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","feces",NA,"6km2, subcuadrantes de 1km2, y transectos de 600 metros. 600 meters transects, in 1km2 subplot , in 16km2 plots","ACR Choquequirao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georeferenced with a Global Positioning Systems device","Huaypar Loayza, K. H. 2018. Ocupación del oso andino (Tremarctos ornatus, CUVIER 1825) en el área de conservación regional Choquequirao, Cusco.  Thesis, Universidad Nacional de San Antonio de Abad del Cusco, Cusco, Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237831446","Tremarctos ornatus (F.G.Cuvier, 1825)",1.592111,-76.108389,"cdround","f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-05-03T16:36:40.742+0000","2019-05-03T16:36:40.830+0000",1,"none","MACHINE_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2017,7,20,"2017-07-20T00:00:00",NA,"2019-09-21T03:31:23.370+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5976451094413312",NA,NA,NA,NA,"Cueva De Los Guácharos","2237831446",NA,"6386280631894016",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"15:47:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","0000006","830.016.624-7",NA,"Parque Nacional Natural Cueva de los Guácharos","2335",2335,"5976451094413312","Bosque subandino",NA,"Event","Oso de anteojos","PNN","Fototrampeo","GUA 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"h","864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237830870","Tremarctos ornatus (F.G.Cuvier, 1825)",1.618,-76.085694,"cdround","f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","none","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","DWC_ARCHIVE","2019-05-03T16:36:40.506+0000","2019-05-03T16:36:40.722+0000",1,"none","MACHINE_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,NA,2017,7,12,"2017-07-12T00:00:00",NA,"2019-09-21T03:31:26.500+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","CO","Colombia","Parques Nacionales Naturales de Colombia","5132026164281344",NA,NA,NA,NA,"Cueva De Los Guácharos","2237830870",NA,"4838168259985408",NA,NA,NA,NA,"Parques Nacionales Naturales de Colombia",NA,"10:44:00",NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","07120081","830.016.624-7",NA,"Parque Nacional Natural Cueva de los Guácharos","2026",2026,"5132026164281344","Bosque subandino",NA,"Event","Oso de anteojos","PNN","Fototrampeo","GUA 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"h","816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935821","Tremarctos ornatus (F.G.Cuvier, 1825)",-10.59465,-75.440716,"gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.559+0000","2019-01-14T17:54:54.645+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Pasco",2017,8,26,"2017-08-26T00:00:00",NA,"2019-09-21T03:31:27.178+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"TO:PE:NF007",NA,NA,NA,NA,NA,"1932935821",NA,"TO:PE:NF007",NA,"Pedro Huanca, Angela Arapa, Nereyda Falconi",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","old scrath","University of Massachusetts at Amherst","obtained during study area recognition and camera trap instalation","Chontabamba","1897.211792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"border of mature forest and cattle grazing areas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621777449","Tremarctos ornatus (F.G.Cuvier, 1825)",-13.146526,-72.435234,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","none","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2019-10-01T08:18:05.694+0000","2019-08-28T02:25:55.218+0000",184,"none","HUMAN_OBSERVATION",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","2017-08-22T23:48:38",31045,"Cusco",2017,8,3,"2017-08-03T11:00:00","2019-05-24T06:51:19.000+0000","2019-09-21T03:31:26.664+0000","https://www.inaturalist.org/observations/7538062","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru","jayim","7538062","Coordinate uncertainty increased to 31045m to protect threatened taxon","jayimk","2017/08/03 11:00 AM CDT","iNaturalist research-grade observations","Cusco, PE","1621777449","Observations","https://www.inaturalist.org/observations/7538062","41657","jayim","7538062","https://www.inaturalist.org/observations/7538062","iNaturalist","© jayim some rights reserved","16:00:00Z","15920370","Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935823","Tremarctos ornatus (F.G.Cuvier, 1825)",-10.635467,-75.426858,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.558+0000","2019-01-14T17:54:54.652+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Pasco",2017,8,19,"2017-08-19T00:00:00",NA,"2019-09-21T03:31:26.467+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"TO:PE:NF006",NA,NA,NA,NA,NA,"1932935823",NA,"TO:PE:NF006",NA,"Pedro Huanca, Angela Arapa, Nereyda Falconi",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","food remain","University of Massachusetts at Amherst","obtained during study area recognition and camera trap instalation","Chontabamba","2477.447266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"montane wet forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932935825","Tremarctos ornatus (F.G.Cuvier, 1825)",-10.371254,-75.655529,"cdround,gass84,txmatfuz","375eb3fe-af43-4d37-815a-d8bd891e8ca5","1e36575b-aaaf-4171-b226-846f766a516d","none","60085a92-6bba-4b2c-aa21-3e3b5d736da1","US","DWC_ARCHIVE","2019-01-14T17:54:54.552+0000","2019-01-14T17:54:54.633+0000",12,"none","UNKNOWN",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED",NA,NA,"Pasco",2017,8,31,"2017-08-31T00:00:00",NA,"2019-09-21T03:31:29.392+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","PE","Peru",NA,"TO:PE:NF008",NA,NA,NA,NA,NA,"1932935825",NA,"TO:PE:NF008",NA,"Pedro Huanca, Angela Arapa, Nereyda Falconi",NA,NA,NA,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","food remain","University of Massachusetts at Amherst","obtained during study area recognition and camera trap instalation","Santa Barbara","3425.12793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High montane wet forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
